desired_heading,heading,steer_output,desired_velocity,velocity,throttle_output
0.0,0.01493693194317087,-1.2,0,1.0016651117724833e-07,0.0
-0.005799516134421659,0.01493693194317087,-0.013476154249499335,2.9999999351857016,4.392802528150287e-09,1
-0.019825121621212707,0.01493693194317087,-0.025819929431513552,2.9999999351857016,1.1012297633904496e-08,1
-0.030241691329276538,0.01493693194317087,-0.03228749791171703,2.9999999351857016,5.707892532320866e-09,1
-0.03296583736606469,0.008274073241631706,-0.027688050420424815,2.9999999351857016,2.600245982450083,0.2550892547757789
-0.030773578803848928,-0.010596716937127987,-0.007766729517862302,2.99999999205489,4.531355957546216,0.0
-0.021195058904223376,-0.02187892945824777,0.0017152270596106755,2.999999992501545,2.707888943056354,1
-0.01273046794813569,-0.022382266904272745,0.00043970644679782074,2.9999999837855666,2.118263717314864,1
-0.005417121526130889,-0.022038719123652524,0.003589964601154213,2.9999999883842987,2.2666872451502544,0.9939600105738522
0.006833040998235647,-0.01504100016425222,0.006235775007666882,2.999999985396932,6.873264138166176,0.0
0.014281596988066659,-0.007293332441142351,0.005908211809363884,2.99999998090644,5.414032165036947,0.0
-0.010080469892731167,-0.004008590592935919,-0.016652635454861155,2.999999988540584,3.2091357494817727e-05,1
-0.03494608938773806,-0.005301820057832447,-0.03235636413239047,2.9999999840466236,1.2704391270471507,1
-0.06642352648013494,-0.01884186263171601,-0.040862096656783524,2.999999987803038,3.279873766030167,0.0
-0.11799572208209795,-0.06121116808119565,-0.043624830609985336,2.9999999847006342,0.6850615418473649,1
-0.13435528664066165,-0.0865666337995141,-0.039588750762850455,2.999999990190366,2.1173337806630568,1
-0.11821549916402829,-0.10622931804930075,-0.00747052510546576,2.9999999754982545,3.4626817623206247,0.0
-0.10708669091757407,-0.12027165048982737,0.0019305474706691039,2.9999999864078735,3.670701890926833,0.0
-0.09581142615477313,-0.12060614352274132,0.0005076394750926257,2.999999990679726,0.9402293625408211,1
-0.07819825658467942,-0.1185784293135118,0.011043225384824239,2.999999989200516,0.544407463091521,1
-0.07195313617371833,-0.11543429300818585,0.012306143844011647,2.999999978531026,2.502580576242036,0.5056313080282964
-0.0693293882917288,-0.1042143703685468,0.00512740420105195,2.999999987727935,4.28122611496562,0.0
-0.07341874151078384,-0.09812422029823997,0.0014253585508561223,2.9999999825388937,0.9415682815500563,1
-0.08090201652501905,-0.09792876091898496,-0.0018335861391018974,2.9999999787562026,1.2556976726074114,1
-0.08770404139289305,-0.09840225431604424,-0.0038776587380278792,2.9999999750724085,2.0965939452374336,1
-0.0937632862716726,-0.10001293414332417,-0.005000984907081341,2.999999974480159,3.135966215534095,0.1629240925544526
-0.09765678185010834,-0.10356880347555478,-0.003034016666764899,2.9999999892518057,4.3809190358495425,0.0
-0.10061142072207294,-0.10655687854100208,-0.0025033457518706084,2.999999977234884,0.14126807990272103,1
-0.10074904771138128,-0.10700110213320571,-0.0019580619710513132,2.9999999765224983,0.5036922454354036,1
-0.09851339700126534,-0.10719390667374905,0.0006885622073629499,2.999999988110975,0.5008497659998731,1
-0.09281782718415253,-0.10702826637632452,0.005044801912999427,2.9999999861251005,2.565896260750966,0.7475637046575534
-0.08566811641801494,-0.1042777619248691,0.008061071508094812,2.9999999895033493,4.2737641760327385,0.0
-0.06558999879333191,-0.09693645045206463,0.01795520929891871,2.9999999863231985,3.525709600611543e-05,1
-0.056026477639491715,-0.09588825521414467,0.024887816759679507,2.9999999784132667,1.099421006871431,1
-0.04426129669935313,-0.08712695457048836,0.025703249484932668,2.999999987931221,2.1015578571719336,1
-0.024830086944375586,-0.07261591410048619,0.031074360292756648,2.999999979478355,3.242263892536879,0.3849644454992811
-0.001537283889798279,-0.04389955573124457,0.02650060564849849,2.9999999848190595,4.657126158366654,0.0
-0.002848998010658235,-0.02325845314469262,0.008179544507127667,2.9999999779513216,1.855825711423137,1
0.002055582852958734,-0.021944980014470938,0.023028838169933282,2.999999990072734,0.7469755501114597,1
0.01269487034296953,-0.018804045744236882,0.02980636227904066,2.999999984042912,0.7419025752051671,1
0.031143337113566923,-0.005010470234577778,0.03234467092605362,2.999999978797405,2.992406110127405,0.5438016012268735
0.04940990612879511,0.021212748033942855,0.024533259233607854,2.999999983180492,4.611184302952427,0.0
0.07944052868955716,0.04681332027990026,0.033826791567932515,2.9999999873122536,2.5458958491755403e-05,1
0.09359742469083149,0.04832580852555112,0.04666007532327079,2.9999999804386026,0.9499705246036004,1
0.10764171154188086,0.06469935567103542,0.040586064948137324,2.9999999830657713,2.098543744656964,1
0.12288431949410701,0.08845597182297878,0.035869409902842986,2.999999986358761,3.2681741564128677,0.569790952853382
0.13337952329113115,0.12267690939546766,0.017713465821762406,2.999999989737525,5.102634633248055,0.0
0.1258016232580067,0.1445797365633097,-0.0012939421696818564,2.9999999821071843,3.001251892498263,1
0.12119837393894552,0.14664466844877305,0.0046171696183132886,2.9999999766546845,1.7519102450978679,1
0.11755896064648234,0.14760378927060827,0.00214939356472915,2.9999999671298543,1.740639081392393,1
0.11303179571517546,0.14906478279986893,-0.002910037740505868,2.999999986303791,3.1644318926620487,0.6115870869287502
0.10556468526409991,0.147023220152971,-0.007455744028286748,2.9999999845410756,5.011435552786881,0.0
0.09600064045554249,0.13989418758618108,-0.01098876873909515,2.9999999748726607,3.753349836623378e-05,1
0.09394917072283743,0.13967071508120982,-0.014079868035948339,2.9999999872481644,0.5818639114792391,1
0.08994465173749376,0.13507386601313767,-0.014586280762006094,2.9999999807672904,2.0947229135430425,1
0.08457543455772061,0.1277113075082614,-0.01506293430487097,2.9999999876846255,2.7575896861468094,1
0.07808607582303356,0.11426656344921335,-0.011270985656704906,2.9999999827852957,5.229285181556876,0.0
0.07820518232569651,0.10264190690290952,-0.003346457230693243,2.999999985681218,4.635826777946426,0.0
0.07747405520965653,0.09889452299878858,-0.007338109016706359,2.999999975946547,1.7340508480692867,1
0.07539675524451069,0.0972148672992756,-0.010049929533449208,2.9999999700077535,1.22081456012649,1
0.07168883797079567,0.09449750255863484,-0.011839897897414174,2.999999985933776,1.843710561898337,1
0.06404889299212677,0.08146979288153638,-0.008352757634480576,2.9999999849046923,5.074166435340894,0.0
0.056278082049965206,0.0678628664732917,-0.006622550695957604,2.999999988435097,0.17652685628336368,1
0.05316843885722216,0.06709464852853392,-0.010863531559530633,2.9999999784537383,1.1950110913292202,1
0.04923998837243697,0.06388019228686226,-0.01102982194447285,2.999999985553183,2.083905086155092,1
0.044616248695797354,0.059024159388076564,-0.01105808780918888,2.999999988396564,2.7072802731163486,1
0.03875031794771082,0.044407928216205476,-0.004471155608981026,2.9999999851903802,6.045574240441093,0.0
0.034796177838471776,0.034266633671724354,-0.0027379037911451813,2.9999999850278263,4.472318964863868e-05,1
0.03482753379441682,0.034570144570425516,-0.004274145092060026,2.999999982262877,0.4495906289675446,1
0.036737092071279925,0.033163537784051324,-0.0008198276301933146,2.999999980678689,2.6473654897081826,1
0.04119740212113778,0.031637908502896606,0.003201942139737603,2.9999999812955815,5.5543941633957425,0.0
0.045290597119750205,0.034885442037544886,0.0026850233814312207,2.999999982980894,0.17396091313133255,1
0.04353756465482611,0.03514033568218989,0.0007996394188494623,2.999999981555501,1.5529698493322446,1
0.04061016681986846,0.035729010796395094,-0.0014475572160214936,2.9999999900465695,3.5877014319550313,0.40229099547734565
0.03583393281271462,0.03482630321658831,-0.0032563232322699084,2.9999999896685527,5.155002022753645,0.0
0.027774613805863647,0.032113665586882445,-0.006112579559512443,2.9999999852798234,4.8844742707829484e-05,1
0.01959669454745867,0.02893807485236913,-0.009098354726647589,2.9999999643634205,3.191345954655569,0.9700584695286273
0.015983618471872896,0.02108106928220065,-0.004136490734196546,2.9999999849949393,5.4365589465928466,0.0
0.011573932573560673,0.013964337190695526,-0.003958631932938316,2.9999999740254237,1.9563628377241973,1
0.00922983458417732,0.01341244282785784,-0.006768648489703017,2.9999999879019468,2.053005607786713,1
0.010606462955812888,0.009028509327748324,-0.0002800373870210952,2.9999999834418443,4.772598575033051,0.0
0.012005308456891338,0.006595778250988192,0.0009499583601365383,2.9999999851688517,4.175328094904159,0.4242280726175139
0.013117843481952184,0.007207106359067231,-2.4799357493800937e-05,2.9999999881029593,2.7562969479919377,1
0.014561273613229743,0.00732886171485699,0.001492982715583863,2.9999999743530497,5.19700360040453,0.0
0.015454761681771947,0.008924354761991007,0.0010750357535108228,2.999999986391583,2.6692375465451956,1
0.015266592705707837,0.009700524739316194,0.0009621851875064803,2.9999999875917265,2.2033656469464624,1
0.015186212544269596,0.010976441056383955,0.0005786630546559219,2.999999978544047,5.279966084636257,0.0
0.015180050121853285,0.011710549733242703,0.0003467375040471499,2.9999999834505537,3.9515583655250217,0.629024441148917
0.014521142908611296,0.012164787227263944,5.2379786510549744e-05,2.999999988547583,3.8108062717511717,0.45123044229818843
0.014122386107562376,0.012293202566373503,2.0483372939850023e-05,2.9999999905544072,4.72646277202705,0.0
0.013841009547024054,0.01231581758939586,-3.766766718518632e-05,2.4817982981173006,2.408014478812506,1
0.01357933535029111,0.012248925432656335,0.00015731974660841577,0.0,5.996462367784304,0.0
0.013147095609601363,0.012239887329706878,-0.0006895813080708753,0.0,6.5683674618049075,0.0
0.012931024406369881,0.012272963582386201,-0.0006698374321355748,0.0,6.6623342928251414,0.0
0.012900584519281407,0.012066866122933093,0.00022633813858544653,0.0,5.923796756312021,0.0
0.01297779882686734,0.01186126280469787,0.0004854178693781516,0.0,4.250845124299222,0.0
0.013073817515573903,0.011898993347501028,0.0002578580266971886,0.0,2.551464262813279,0.0
0.013183449031523692,0.011934305199079797,0.00039383039313510386,0.0,1.436440532531361,0.4945465420581686
0.013284856661671866,0.011941312641698069,0.00042190478812125046,0.0,1.933643051200888e-05,1
0.013364584984061097,0.011952923399872433,0.00041612036886838253,0.0,1.0319865419209582,0.0
0.013438690389771349,0.011996090536369635,0.00042363251217794335,0.0,1.9569528108624992,0.0
0.013507540421572414,0.012055182543947671,0.0004153366541612668,0.0,1.864309416410507,0.0
0.013556871979122276,0.012096960883548289,0.00043533254957331586,0.0,0.7073969683746916,0.7485956292002803
0.013564291756460848,0.012971739601720165,-0.0015689710626977822,0.0,2.0376436820468956e-05,1
0.01360033508741717,0.012971133108393791,7.648816771414999e-05,0.0,0.10642616884385138,0.3784983114416532
0.013648856482906044,0.013012248778613792,4.6835348955547944e-05,0.0,0.6065396806393729,0.0
0.013688227745214833,0.013015180336407481,0.0001440554077628621,0.0,0.9086450062406953,0.0
0.013720334216683077,0.013014687235486896,0.00013398242190246744,0.0,3.541409800495289e-05,1
0.013732996782263519,0.013014687235486896,0.00012752892444605623,0.0,6.014094139579164e-06,0.5536430912455146
0.013756477788726285,0.013014868247217237,0.00015978143733754043,0,0.07398961068058472,0.41381202435740994
0.013760092173459809,0.013167345662894582,-0.0002303078847673591,0,0.27136109427506344,0.09427738348614201
0.013761556780702707,0.01315809429899846,8.151387085781107e-05,0,0.47960609728377074,0.0
0.013763174293650484,0.01315153626481414,9.08738530491004e-05,0,0.005446398420772159,1
0.013763192348717613,0.01315142183211105,7.900265216913697e-05,0,1.4508777695275398e-06,0.5540381453622714
0.013763204066597194,0.013151424953002953,8.572855881250096e-05,0,5.91740070423742e-06,0.5489979035831046
0.013763162575776287,0.013151424953002953,9.093076863994237e-05,0,4.3428520376224285e-06,0.5490051961722409
0.013761343737037817,0.013007396832002804,0.00032970226323713513,0,0.17990442092387904,0.270275303952046
0.013764384730624045,0.01301652336022283,0.00017735750560650445,0,0.6127612383365937,0.0
0.013770605402216958,0.01326852913956078,-0.00025705846167626016,0,0.19336751202915473,0.6263644455306536
0.013762749191618117,0.013264615541115125,7.051991141166804e-05,0.30000000317528286,0.11890809594681447,0.9611422566514249
0.01255897160388578,0.013067634206909033,-0.0007954102154141452,3.000000027826952,2.563028300520318,1
0.009426844618790915,0.012767920393355834,-0.003501677579642019,3.000000004509811,4.133966839874543,0.0
0,0.011348282842991666,0,0,1.7339741013154404,0.0
0,0.011242335844985048,0,0,1.115217916491893,0.6247818772473437
0.0037991373462975026,0.011179706826584252,-0.01021728704685453,2.9999999813431337,3.326653513038371e-05,1
0,0.007117016612816895,0,0,2.7647709849137723,0.0
0,0.006195941023718323,0,0,3.074481347058145,0.0
0.002201982249224245,0.005521574020101967,0.009854983499040881,3.0000000835264298,3.2848908951267557,1
0.005398237202364504,0.007299664730812395,-0.0005251127180317685,2.9999999495009027,3.7914863832641585,0.0
0.012384586225475693,0.00950997036183452,0.0038967539944908293,2.9999999495009027,3.834765431461941,0.0
0.02081055776657906,0.010424077519463601,0.00926661419746223,2.9999999495009027,1.4180843160600816,1
0.02732199113132559,0.011882124926768359,0.010521516826692397,2.9999999975066567,1.634387972470169,1
0.060963676273784136,0.018757434183376692,0.034160661345611826,2.999999999191748,3.992117906127871,0.0
0.10908786339509592,0.043703763456853305,0.04890800356125658,2.999999991721413,3.8332238799944864,0.0
0.17439861803728765,0.06694799989863302,0.08072454487054877,2.9999999995683644,0.7787782641705747,1
0.2235535733860278,0.07108988950635717,0.11543932168309473,2.999999992306251,1.0051265203328865,1
0.2811248153770171,0.11287093387995734,0.11719091039811519,2.9999999876785255,2.0743485198760783,1
0.3447650926463176,0.16530657005042157,0.12874970462090407,2.999999989871025,2.988142222561224,0.3232481453477819
0.4526501423625872,0.30941920480328816,0.1042350399745228,2.9999999784256484,4.5106255371881385,0.0
0.520210640903078,0.39845620347471655,0.09896058744261481,2.9999999911593043,2.336022803434987,1
0.58880113590803,0.41027241620480276,0.17147587312715828,2.999999993699211,0.15539371198130703,1
0.6560285526744769,0.4160433864184636,0.21565047534303444,2.999999993967115,0.45802511329556533,1
0.7555754996574162,0.5339437582736845,0.1849851833909646,2.9999999875896406,3.44303562727517,0.0
0.8287598043042644,0.6787442209570912,0.12708697441233907,2.999999991764243,3.5953200696117302,0.0
0.9566854084973079,0.7867678937251033,0.18977387846053512,2.999999993147659,1.1072351587538594,1
1.0124871562779518,0.8026272177536069,0.23300730975689427,2.9999999936028248,1.1109471597792582,1
1.0684590537119465,0.8811067134946614,0.19922824364964384,2.999999987489341,2.0721357744776134,1
1.1301670677253144,0.9955366202648591,0.1705105862640508,2.9999999879870574,3.339060205454774,0.11637403137769722
1.1791984779038938,1.1641639857470414,0.084764960995477,2.6739661675454314,4.616301989650389,0.0
1.2381142894829182,1.2530445902834548,0.11020279779415909,0.0,1.3819540022585313e-07,0.7831396713437693
1.2835878399756337,1.2530445902834548,0.20943619758230672,0.0,1.2931158576420386e-07,0.6465494991796201
1.3133560120389225,1.2530730861071186,0.21640636866155244,0.0,0.044026145400295445,0.5553661409903882
1.3333257682244126,1.2539276945009252,0.18700306031387354,0.0,0.1741492765497466,0.39192982268677773
1.3464042957968017,1.258861200420297,0.18561663876978735,0.0,0.687728392634106,0.0
1.343121269571293,1.270255002511983,0.14365659100179565,0.0,0.9464194892026625,0.0
1.3409970404786962,1.273548800148193,0.1545243258433262,0.0,7.359421615083994e-05,1
1.3414287170546964,1.273548800148193,0.16274607108454242,0.0,5.3739438162815074e-05,0.6341985931647842
1.343513913493593,1.2741324319010838,0.16565361373328413,0.0,0.07024233875027593,0.5159908564485552
1.3465739405417982,1.2792049548293578,0.16143234364674755,0.0,0.7517733215129768,0.0
1.350044305945993,1.2858344948889464,0.15625827779159082,0.0,1.0456615846907829,0.0
1.349808688971888,1.2936857600986091,0.1485513371155187,0.0,0.00041261082124407925,1
1.3499191558322021,1.2936878906274811,0.1604036629767227,0.0,0.0007581214324645751,0.6210774523344348
1.3517696951947176,1.2947226618690315,0.1625143023610722,0.0,0.28493311633676643,0.17828077375193818
1.3546247435336307,1.3004386045166685,0.15595575686835442,0.0,0.7603064847003763,0.0
1.3577600414653173,1.3124682363186109,0.14636684033968872,0.0,0.936636088522126,0.0
1.3581519140684737,1.315595053754473,0.1525582037095587,0.0,7.624009431537275e-05,1
1.3587487164529246,1.315577610049333,0.15817669312873522,0.0,0.020231857375899828,0.571732198201608
1.3608315604842247,1.3159595073496504,0.1614816817875161,0.0,0.05276456695574124,0.5269145814135688
1.3636400477986297,1.3198132346050495,0.1569527269841919,0.0,0.6621599948658659,0.0
1.366523975857237,1.328316574807618,0.1489752207808179,0,0.3375595788052004,0.47763636444210733
1.3665199501357144,1.3281750277956803,0.15713731377834655,0,0.00010020399284217992,0.9563101292510563
1.3664800037794955,1.3294709219821128,0.15381114706969432,0,0.3139866697049297,0.0
1.366365612280944,1.332602799424046,0.14866093623659632,0,0.6087484601500394,0.0
1.3662084322882766,1.3365607894361218,0.1449236918400897,0,0.3674504811251383,0.4773781588444367
0,1.3378373757046513,0,0,0.10261669914678226,0.7029927051093727
0,1.3382178082663692,0,0,0.07799162640275946,0.5678737954258537
0,1.3385188786276025,0,0,0.07073188676973162,0.5309083559198589
0,1.3387202136060126,0,0,0.4629695454235754,0.0
0,1.338721145712394,0,0,0.7852247329902473,0.0
0,1.338721145712394,0,0,0.9521255292690901,0.0
0,1.338721145712394,0,0,1.1327795770794575,0.0
0,1.3384863880623035,0,0,0.3295217648786071,1
1.366416289972561,1.3384810617401235,0.14812295120366567,0,1.561268137251876e-05,1
1.3664164770214797,1.338480928582069,0.1532987222648609,0,4.1893832026837666e-05,0.5794936823213622
1.3663570388988118,1.3395379372187213,0.15157891046648195,0.29999999975066566,0.19214835766186616,0.7629822892050244
1.3634036992413885,1.4316739898716477,0.0759393592780675,2.9999999975066567,2.504396655764151,1
1.3716859575381208,1.493963463555838,0.04721865640449853,2.9999999975066567,3.6144521569509136,0.0
0,1.5365113235534344,0,0,4.1367632978544355,0.0
0,1.5429030433276791,0,0,3.8866210873581624,0.0
0,1.5466268083218824,0,0,3.718584529291268,0.0
0,1.5494417695940963,0,0,3.507015918644613,0.0
0,1.5497990326543303,0,0,2.9273246495531744,0.0
0,1.54980316055402,0,0,2.4024745821932676,0.0
0,1.5498022284476385,0,0,1.8293059673579004,0.0
0,1.549801562657366,0,0,1.2924165890100359,0.28823038455005845
0,1.549801562657366,0,0,0.7725404782576069,0.7154979618139801
0,1.5496867804143835,0,0,0.000181562347673868,1
0,1.5496867804143835,0,0,0.006611589445355295,0.4185359996241764
0,1.5496867804143835,0,0,0.0074290632253390596,0.43058821525116314
0,1.549686647256329,0,0,0.06045586433500047,0.268947772271284
0,1.549703025697033,0,0,0.22115743758510703,0.0
0,1.5506391268201958,0,0,0.4981471736288907,0.0
0,1.5505447177595526,0,0,0.6392040217116517,0.0
0,1.5505447177595526,0,0,0.415798454853201,0.46130602868168297
0,1.5505401903856995,0,0,1.4424491403091175e-05,1
0,1.5505401903856995,0,0,3.714689381240579e-06,0.43285805982498443
0,1.5505401903856995,0,0,7.178965880240073e-06,0.43283483195660977
0,1.5505401903856995,0,0,6.540039654955356e-06,0.43284163557424815
0,1.5505401903856995,0,0,4.609596846878693e-06,0.4328448963364565
0,1.5505401903856995,0,0,2.8950092113646836e-06,0.4328466210443584
0,1.5505367282762823,0,0,0.15790294251628806,0.04547040376228656
0,1.5507175569142986,0,0,0.21837199155938572,0.08544724477410337
0,1.5504192828722099,0,0,0.19938708865785595,0.25800371241330633
0,1.5504709481973573,0,0,0.15201779052348982,0.3789271028953398
0,1.5507889296315127,0,0,0.358183892265661,0.0
0,1.5507154263854266,0,0,0.2765875132369034,0.3289911093409264
0,1.5506383278718687,0,0,0.26430297861432334,0.18085753374774405
0,1.5503333959270547,0,0,1.0036792744144966e-05,0.765726650954765
0,1.550340320145889,0,0,0.21235316235270665,0.0
0,1.550325006969621,0,0,0.20216836607839878,0.23848969910916548
1.3915171484601867,1.5503825312491668,-0.05910494883649059,2.9999999975066567,0.13889497883743956,1
1.3803250866203365,1.5466043046106712,0.03287241215038905,3.000000049984078,1.1216496803071976,1
1.3248736571999777,1.5619138856111554,-0.03626740463713046,3.000000049984078,3.2337746156036085,0.0
1.2293456121428963,1.5416305849588392,-0.09481401515898599,3.000000049984078,3.432034249805447,0.0
1.1241655657921534,1.4747435631267907,-0.1240039432241065,3.000000049984078,2.4508213301272224,1
1.0375401373820834,1.4054282710128079,-0.14600036407247863,2.9999999988551154,3.220130874259149,0.09355448850163936
0.9469251202953933,1.305715258742497,-0.14634099564639347,2.999999984318049,3.5552509575331968,0.0
0.8470677786881262,1.2109653134796579,-0.17146728546163864,2.99999998120185,3.3215838595357057,0.17633170599639997
0.7475963329073653,1.121766727509089,-0.1948899701855645,2.9999999870515133,2.928702226043318,0.6117224639272372
0.624763246246636,1.0090576888562732,-0.21691188603532216,2.9999999891675797,3.328085008554979,0.02293179334239033
0.26828627378595193,0.7183094736918534,-0.3004030632766348,2.999999988342664,3.3708863823911965,0.0469780220342297
0.036984368135566284,0.5738263932313568,-0.3921835509227099,2.9999999834763753,2.5637141439285203,1
-0.21065013827756837,0.419325665882959,-0.47128447714877764,2.999999988532645,2.8886775283549526,0.4647064336809673
-0.5354443600500574,0.1502948136835925,-0.5080118365044834,2.9999999836808753,4.11001405929133,0.0
-0.8962955763105764,-0.16572397061702104,-0.5554410217601577,2.9999999885368194,2.4004363661369266,1
-1.101106349747679,-0.21658032729393306,-0.717195756209898,2.9999999873596574,0.5235236685543488,1
-1.2752300862180381,-0.42818217453558566,-0.6519479619165579,2.999999986176597,2.684076267086803,0.303599673954004
-1.4638699098263623,-0.8780187782107146,-0.4553136016312696,2.999999982730433,3.9841459644288673,0.0
-1.564965489085947,-1.1956950141052525,-0.38258164636293346,2.51333516724205,1.7427217255686678,1
-1.5155026901849789,-1.7829248307868693,-0.03477763919106759,0.0,4.946321575192285,0.0
-1.530844255720263,-1.8590671363552702,0.047723151245427115,0.0,5.413964261865649,0.0
-1.4987247747716694,-1.9123187734061131,0.06715267431378534,0.0,5.299384624827747,0.0
-1.4930925035578337,-1.9011513400070839,-0.03761887627118047,0.0,4.255944052049399,0.0
-1.4855393783708242,-1.8880154310883224,-0.03304343737672236,0.0,2.7280038987375668,0.0
-1.4819122983159667,-1.8920205590516925,-0.004907518895001642,0.0,1.1514121790094276,0.0
-1.4841152202428052,-1.8927772962754386,-0.012519588077157187,0.0,5.580194517368133e-05,0.7596567403403913
-1.4854046167126764,-1.892775032588512,-0.007133727880357273,0.0,0.006399482444839451,0.0
-1.4850899799349873,-1.8927808915429103,0.0011678078677308157,0.0,0.00017992857008295503,0.0
-1.4844250979190345,-1.8927816904912373,0.009830824736233914,0.0,2.76893850448953e-06,0.0
-1.4843544974327805,-1.8927808915429103,0.01524561100475086,0.0,1.0261715168551876e-06,0.0
-1.4953353741386939,-1.8927808915429103,0.0033291529605087855,0.0,4.942774097279859e-07,0.0
-1.5041103987284512,-1.8927808915429103,0.002345008417147583,0.0,1.1178410150349047e-07,0.0
-1.5110902338063363,-1.8927808915429103,0.00945101365029504,0.0,8.222401098546185e-08,0.0
-1.516682645251515,-1.8927808915429103,0.01397421042410088,0.0,3.8681249159028744e-09,0.0
-1.521168180217874,-1.8927808915429103,0.021907666336023694,0.0,3.067134166006818e-08,0.0
-1.5247471698249675,-1.8927808915429103,0.02561068391705268,0.0,2.103420892625654e-08,0.0
-1.5283635390955241,-1.8927808915429103,0.030322236111079117,0.0,1.8903502308173326e-08,0.0
-1.531352592715984,-1.8927808915429103,0.03264400513197309,0.0,1.885716123693358e-09,0.0
-1.5338287510676172,-1.8927808915429103,0.03943221628229447,0.0,4.0354678213372843e-08,0.0
-1.5358811557120025,-1.8927808915429103,0.044905051927965144,0.0,6.2809567568946385e-09,0.0
-1.5375838317330495,-1.8927808915429103,0.04784087977692351,0.0,8.486238358549428e-10,0.0
-1.5389957524760998,-1.8927808915429103,0.055452528240771404,0.0,6.9144869699605155e-09,0.0
-1.5401663395681584,-1.8927808915429103,0.06025013536608184,0.0,2.4178144129871427e-10,0.0
-1.5411364459199213,-1.8927808915429103,0.06497379718506271,0.0,2.4296667026247677e-08,0.0
-1.5419381284179094,-1.8927808915429103,0.06872266405916617,0.0,9.5871854748131e-09,0.0
-1.5425991092426423,-1.8927808915429103,0.0747667460862409,0.0,3.735614180176177e-08,0.0
0,-1.8927808915429103,0,0,3.342567902359367e-08,0.0
0,-1.8927808915429103,0,0,3.7053049347721994e-08,0.0
0,-1.8927808915429103,0,0,1.1281406141546411e-08,0.0
0,-1.8927808915429103,0,0,7.252183173099303e-09,0.0
0,-1.8927808915429103,0,0,0.0,0.0
0,-1.8927808915429103,0,0,0.0,0.0
0,-1.8927808915429103,0,0,0.0,0.0
0,-1.8927808915429103,0,0,0.0,0.0
0,-1.8927808915429103,0,0,0.0,0.0
0,-1.8927808915429103,0,0,0.0,0.0
0,-1.8927808915429103,0,0,0.0,0.0
0,-1.8927808915429103,0,0,0.0,0.0
0,-1.8927808915429103,0,0,0.0,0.0
0,-1.8927808915429103,0,0,0.0,0.0
0,-1.8927808915429103,0,0,0.0,0.0
-1.5445098110115545,-1.8927808915429103,0.068560200334748,0.0,0.0,0.0
-1.5314686178310781,-1.8927808915429103,0.10450120962298871,0.0,1.0705956981082083e-08,0.0
-1.5154001866752382,-1.8927808915429103,0.12236393440728967,0.0,4.8569976723434485e-08,0.0
-1.4996813483068607,-1.8927808915429103,0.14212876900285934,0.0,1.2033234518103254e-08,0.0
-1.482966795587662,-1.8927808915429103,0.156531495997838,0.0,1.4218962021652782e-08,0.0
-1.4769271827340578,-1.8927808915429103,0.14871842885632758,0.0,3.6031074967457505e-08,0.0
-1.4773815661493814,-1.8927808915429103,0.14026216395431737,0,8.953289107164005e-09,0.0
-1.4773815661493814,-1.8927808915429103,0.14500171064429695,0,1.6762373237257593e-08,0.0
-1.4773815661493814,-1.8927808915429103,0.14896574592474413,0,1.0929571965213966e-10,0.0
-1.4773815661493814,-1.8927808915429103,0.15298225032114413,0,4.938235676227043e-10,0.0
-1.4773815661493814,-1.8927808915429103,0.15702144793787332,0,9.064967061598065e-09,0.0
-1.4773815661493814,-1.8927808915429103,0.16361930606934086,0,1.685295931843083e-08,0.0
-1.4773815661493814,-1.8927808915429103,0.16865889330990677,0,1.6965953086566995e-08,0.0
-1.4773815661493814,-1.8927808915429103,0.17478759109306607,0,1.1895700168911912e-08,0.0
-1.4773815661493814,-1.8927808915429103,0.1816869710406205,0,1.4423769419613988e-08,0.0
-1.4784070310062314,-1.8927808915429103,0.18508573143267834,0.2999999995151627,4.716349062392449e-09,0.4887578178971077
